EnsembleID	GeneSymbol/Users/jimmiinguyen/Downloads/GSE131671_LungBasal.coding.qn.txt	SJW-RNA_CRE-2	SJW-RNA_CRE-3	SJW-RNA_WT-1	SJW-RNA_WT-2	SJW-RNA_WT-3
ENSMUSG00000014075	Tctex1d2	15.76313333	15.06623333	9.661946667	10.43654833	11.72838333
ENSMUSG00000076437	2700094K13Rik	45.34126667	57.41905	25.9258	33.9674	71.70098333
ENSMUSG00000076434	Wfdc3	1.402335	1.420883333	1.446771667	1.010414667	1.160468333
ENSMUSG00000076435	Acsf2	9.831608333	10.03641333	10.56058333	7.254481667	8.18341
ENSMUSG00000076432	Ywhaq	114.2693333	121.9496667	90.00296667	98.23448333	123.4748333
ENSMUSG00000076431	Sox4	74.3693	62.48035	47.02255	55.08373333	50.11436667
ENSMUSG00000038797	Zscan2	3.223685	3.714165	3.392226667	2.507076667	2.197951667
ENSMUSG00000038791	Scgb3a2	0.025779583	0.193547667	19.36425	0.04597175	0.052840183
ENSMUSG00000063851	Rnf183	0.908125667	0.6404445	1.569898333	1.020153	0.815359333
ENSMUSG00000096696	Zfp960	2.620531667	2.476378333	2.460813333	2.183048333	2.426216667
ENSMUSG00000063200	Nol7	10.8053	11.50233333	9.624386667	9.690721667	14.29931667
ENSMUSG00000037351	Actr1b	38.27528333	37.3135	34.19215	34.11638333	40.425
ENSMUSG00000037353	Letmd1	7.815311667	8.3019	3.141421667	5.759476667	5.599166667
ENSMUSG00000037355	Uvssa	5.43973	3.97096	7.826378333	6.488786667	4.529871667
ENSMUSG00000078865	Gm14406	4.92666	3.633055	1.184711667	2.039086667	2.777076667
ENSMUSG00000096969	4930535I16Rik	0.643596833	1.410428333	1.240143333	0.857742167	0.522307833
ENSMUSG00000048756	Foxo3	12.90128333	12.9933	18.08943333	14.79645	13.41188333
ENSMUSG00000073096	Lrrc61	4.822183333	5.131981667	6.09036	3.850556667	3.303345
ENSMUSG00000048755	Mcat	10.62518333	11.14325	7.116391667	9.07879	9.903348333
ENSMUSG00000048758	Rpl29	146.4223333	195.1278333	78.51208333	150.6018333	222.4316667
ENSMUSG00000031217	Efnb1	9.305308333	6.727721667	10.04608	11.8205	8.927278333
ENSMUSG00000090523	Gypc	5.957775	6.024475	1.309803333	3.759775	3.803833333
ENSMUSG00000009555	Cdk9	41.70245	44.36503333	44.76751667	42.29661667	39.4807
ENSMUSG00000030216	Wbp11	32.40836667	36.24918333	21.60343333	26.27821667	31.93456667
ENSMUSG00000022641	Bbx	12.77986667	13.16066667	20.36661667	14.23233333	12.58711667
ENSMUSG00000029613	Eif2ak1	7.07194	7.285855	7.273245	6.736821667	7.006268333
ENSMUSG00000029610	Aimp2	22.33463333	23.4364	13.22578333	20.22753333	24.76046667
ENSMUSG00000029616	Erp29	35.59428333	36.2028	34.7841	35.5898	41.90765
ENSMUSG00000029617	Ccz1	28.47483333	26.52935	22.27771667	26.6748	30.60248333
ENSMUSG00000029614	Rpl6	438.7818333	452.267	323.9135	353.7943333	447.8901667
ENSMUSG00000025912	Mybl1	25.89775	20.09421667	10.26323	22.75718333	15.74895
ENSMUSG00000025915	Sgk3	5.04448	4.020483333	10.41728667	6.443163333	6.12254
ENSMUSG00000025917	Cops5	41.16013333	40.398	32.596	38.93155	42.42948333
ENSMUSG00000011831	Evi5	13.85563333	14.37628333	13.32656667	11.17791667	11.1038
ENSMUSG00000011832	Evi5l	3.093541667	3.653825	3.694453333	3.4174	2.946303333
ENSMUSG00000011837	Snapc2	7.15851	8.659721667	6.114871667	6.36443	8.143985
ENSMUSG00000042616	Oscp1	4.70725	7.53879	6.644615	5.12576	4.797056667
ENSMUSG00000042613	Pbxip1	23.32673333	13.02795	48.00191667	25.89775	15.29205
ENSMUSG00000036977	Anapc10	2.507076667	2.667135	2.075423333	2.125933333	2.734438333
ENSMUSG00000036975	Tmem177	1.78221	1.600581667	1.469938333	1.48919	1.54189
ENSMUSG00000032528	Vipr1	0.276274667	0.357611833	0.561734	0.1911135	1.152445
ENSMUSG00000035674	Ndufa3	136.5133333	137.489	150.3595	137.489	138.1551667
ENSMUSG00000035443	Thyn1	17.27491667	20.59366667	10.78175	16.73208333	19.04093333
ENSMUSG00000020738	Sumo2	153.6701667	148.7983333	113.8438333	118.7218333	147.148
ENSMUSG00000035441	Myo1d	20.85146667	20.96353333	40.27911667	26.27381667	22.03036667
ENSMUSG00000020736	Nt5c	50.90855	46.05771667	26.13711667	42.42948333	41.8598
ENSMUSG00000020737	Hn1	96.74281667	113.6455	53.7415	78.02433333	116.6381667
ENSMUSG00000020733	Slc9a3r1	39.15796667	35.07115	35.3211	49.07418333	46.07921667
ENSMUSG00000028256	Odf2l	7.745248333	7.87683	9.793011667	9.263546667	10.27170667
ENSMUSG00000033845	Mrpl15	32.50106667	32.47008333	18.35273333	26.26938333	32.45601667
ENSMUSG00000028252	Ccnc	11.59101667	11.76325	9.13363	11.13855	11.615
ENSMUSG00000044519	Zfp488	6.647165	5.433938333	5.185895	5.417688333	4.212985
ENSMUSG00000027429	Sec23b	37.02706667	37.9131	30.83581667	37.74086667	41.16498333
ENSMUSG00000027427	Polr3f	11.66265	11.128675	12.07143333	12.76126667	12.13185
ENSMUSG00000027425	Csrp2bp	12.2015	12.62153333	8.88725	11.10928333	11.07548333
ENSMUSG00000049517	Rps23	659.512	669.9021667	530.8018333	484.1763333	615.4565
ENSMUSG00000087598	Zfp111	4.430863333	3.979761667	2.916575	3.826561667	3.004203333
ENSMUSG00000043987	Cep164	14.66261667	14.00503333	10.56475	16.74873333	12.92111667
ENSMUSG00000024732	Ccdc86	6.8094	6.905593333	3.285851667	6.02062	6.380513333
ENSMUSG00000024736	Tmem132a	17.52756667	14.56791667	6.694	14.76065	14.93401667
ENSMUSG00000024735	Prpf19	16.90236667	19.06713333	11.33146667	13.40558333	15.63755
ENSMUSG00000027288	Zfp106	29.33560833	35.27288333	36.08138333	33.39815	36.1578
ENSMUSG00000027282	Mtch2	89.55643333	87.64305	63.04481667	82.40665	74.15148333
ENSMUSG00000027281	Slx4ip	2.57782	2.26505	2.17876	2.656846667	2.658948333
ENSMUSG00000027287	Snap23	15.47921667	13.27045	20.04243333	17.25771667	15.33018333
ENSMUSG00000027286	Lrrc57	7.056816667	6.100296667	7.160625	8.058658333	7.701195
ENSMUSG00000027285	Haus2	8.94941	10.41305	5.952791667	9.5458	12.03623333
ENSMUSG00000027284	Cdan1	2.876618333	3.30621	3.675495	3.189945	3.242893333
ENSMUSG00000024889	Rce1	9.795498333	11.16311667	8.169095	8.273603333	10.25318167
ENSMUSG00000024885	Aldh3b1	14.0467	14.82431667	6.072763333	9.289121667	8.983446667
ENSMUSG00000024887	Asah2	7.65882	6.822258333	15.31385	9.105833333	6.426906667
ENSMUSG00000024883	Rin1	27.97486667	24.82021667	9.49711	24.34825	21.61796667
ENSMUSG00000026779	Mastl	2.98411	4.83269	2.227021667	3.155651667	5.287995833
ENSMUSG00000026775	Yme1l1	32.78318333	29.64411667	37.92013333	36.61016667	34.15191667
ENSMUSG00000026771	Spopl	6.747813333	6.051685	7.59476	9.471378333	8.815608333
ENSMUSG00000026773	Pfkfb3	14.13715	7.154596667	39.27491667	16.6243	8.3188
ENSMUSG00000026484	Rnf2	11.92779167	11.7704	13.00735	12.58073333	13.30843333
ENSMUSG00000026482	Rgl1	3.916205	3.990946667	1.017749833	2.217451667	2.434761667
ENSMUSG00000026483	Fam129a	12.85516667	10.09878667	27.76176667	11.48275	9.935846667
ENSMUSG00000003809	Gcdh	11.8697	8.623676667	9.383026667	11.14591667	10.44413667
ENSMUSG00000003808	Farsa	31.65046667	34.26561667	16.21338333	26.94431667	31.8497
ENSMUSG00000026489	Adck3	0.9867925	0.617098167	2.134243333	1.13909	0.873181833
ENSMUSG00000040987	Mill2	0.361755833	0	2.353896667	0.512517333	0.1838135
ENSMUSG00000004460	Dnajb11	46.50375	40.79305	36.88901667	48.06686667	45.4857
ENSMUSG00000004462	Tbccd1	3.227498333	3.044436667	5.027433333	3.426645	3.239361667
ENSMUSG00000006191	Cdkal1	5.298825	5.622521667	6.214828333	5.30833	6.229645
ENSMUSG00000003119	Cdk12	12.61783333	12.09585	9.92433	12.23203333	10.39041667
ENSMUSG00000034187	Nsf	13.90321667	15.75636667	9.112571667	12.12565	13.47286667
ENSMUSG00000043207	Zmpste24	28.44751667	24.19213333	26.68365	31.4189	24.50541667
ENSMUSG00000008976	Gabpa	12.5589	13.43793333	15.7711	13.57966667	13.9768
ENSMUSG00000034459	Ifit1	1.61132	2.270446667	32.52188333	2.023921667	1.471416667
ENSMUSG00000034457	Eda2r	22.2451	20.07258333	11.64601667	19.49035	15.43896667
ENSMUSG00000034453	Polr3b	4.626508333	4.36772	4.421818333	5.085545	4.719965
ENSMUSG00000074030	Exoc8	3.208961667	3.141421667	3.454028333	3.529891667	3.433636667
ENSMUSG00000009376	Met	51.84558333	38.9688	53.29513333	71.25931667	51.6891
ENSMUSG00000009378	Slc16a12	0.037054767	0.0359822	6.617203333	0.060812233	0.042355117
ENSMUSG00000042557	Sin3a	15.00131667	15.85365	16.11158333	14.86656667	14.695725
ENSMUSG00000042558	Adprhl2	12.8329	14.48385	13.57631667	14.08958333	13.53103333
ENSMUSG00000017747	Ghdc	8.012685	7.375061667	4.309731667	5.913805	5.137246667
ENSMUSG00000048351	Selrc1	5.950555	5.543305	5.06561	2.511018333	7.349471667
ENSMUSG00000017740	Slc12a5	1.682413333	1.432201667	0.4699115	1.014617167	0.865630667
ENSMUSG00000044894	Uqcrq	105.0425	90.06225	45.4416	84.1885	90.83818333
ENSMUSG00000015452	Ager	2.055046667	1.863676667	15.92028333	1.760728333	1.257113333
ENSMUSG00000002996	Hbp1	29.29623333	27.33215	55.2994	30.9323	25.21395
ENSMUSG00000002997	Prkar2b	26.50048333	26.63408333	19.26258333	22.16661667	25.37591667
ENSMUSG00000008398	Elk3	44.2542	48.3199	27.75525	46.7726	57.64521667
ENSMUSG00000041115	Iqsec2	4.672903333	4.395523333	5.139436667	3.549633333	3.815961667
ENSMUSG00000000594	Gm2a	14.66995	7.936136667	13.28186667	15.34583333	8.974953333
ENSMUSG00000051890	Klhdc1	7.865851667	5.275586667	8.01654	7.406415	4.574978333
ENSMUSG00000058624	Gda	14.4897	19.41621667	18.31333333	11.3637	13.20706667
ENSMUSG00000027544	Nfatc2	1.21788	1.460155	1.317973333	1.183455	1.229001667
ENSMUSG00000040795	Iqcc	7.618153333	8.1451	9.477885	7.501608333	5.482665
ENSMUSG00000056153	Socs6	23.15481667	25.66021667	23.13608333	25.67088333	30.31346667
ENSMUSG00000016194	Hsd11b1	7.886031667	10.09737833	7.52946	12.25051667	21.00896667
ENSMUSG00000014418	Hps5	9.220786667	9.711258333	10.78413333	10.67838333	10.62976667
ENSMUSG00000015335	Zdhhc12	15.03141667	12.2179	11.96801667	15.63755	13.90321667
ENSMUSG00000047228	BC048546	0.039992183	0.08131435	7.298855	0.010801668	0.02198675
ENSMUSG00000047222	Ear11	3.494215	3.479573333	1.541475	2.832681667	2.355108333
ENSMUSG00000047221	Fam185a	3.613773333	4.232383333	2.31009	4.020483333	4.518986667
ENSMUSG00000047227	Gm527	0.991994333	0.794926333	1.356918333	0.600143167	1.022381833
ENSMUSG00000053253	Ndfip2	23.74226667	22.48386667	38.04305	32.94428333	28.3181
ENSMUSG00000071506	Tmem139	0.726264333	0.600143167	3.51247	1.053176667	0.957084
ENSMUSG00000013275	Slc41a1	6.13238	6.68357	9.347345	7.936136667	6.454026667
ENSMUSG00000001604	Tcea3	0.1615195	1.099098333	1.980191667	0.334342	1.013893167
ENSMUSG00000038980	Rbbp8nl	0.764699833	0.462457167	1.191496667	1.262328333	1.369428333
ENSMUSG00000038982	Bloc1s5	5.256678333	6.433621667	4.839228333	4.797056667	5.435488333
ENSMUSG00000038987	1700019L03Rik	0.496006833	0.4382395	1.534365	0.895944833	0.422552667
ENSMUSG00000034826	Nup54	12.83048333	14.22026667	11.81648333	13.37466667	17.73158333
ENSMUSG00000066456	Hmgn3	25.5631	24.3961	23.80056667	25.65236667	26.8502
ENSMUSG00000052707	Tnrc6a	16.52036667	16.05151667	16.08465	16.44541667	14.70745
ENSMUSG00000037738	Nek5	0.019690502	0	1.935025	0.079660067	0.044319267
ENSMUSG00000092416	Zfp141	4.551856667	3.02036	3.99291	3.976928333	3.842486667
ENSMUSG00000092417	Gpank1	8.284295	7.973096667	6.560705	7.397376667	7.812821667
ENSMUSG00000071083	Gm10311	2.859356667	2.40853	3.9645	2.799063333	3.261061667
ENSMUSG00000054708	Ankrd24	4.669003333	4.307916667	3.837098333	4.281858333	3.605125
ENSMUSG00000054702	Ap1s3	6.05622	6.910741667	10.8053	6.95583	7.458103333
ENSMUSG00000023052	Npff	1.15156	1.199718333	1.378065	0.7426905	1.302218333
ENSMUSG00000033538	Casp4	3.449851667	5.382948333	13.63498333	4.007535	4.619248333
ENSMUSG00000033530	Ttc7b	4.876018333	4.619248333	2.530288333	3.80088	3.183205
ENSMUSG00000036721	Zscan12	4.466086667	4.412521667	4.36087	4.237661667	4.441661667
ENSMUSG00000017221	Psmd3	66.16145	75.0705	60.71476667	64.81281667	67.62065
ENSMUSG00000061104	Gm10094	16.52526667	17.52756667	12.16411667	16.20346667	17.36641667
ENSMUSG00000071757	Zhx2	4.775953333	6.510913333	11.56693333	5.100701667	6.77415
ENSMUSG00000091449	Gm10269	40.52725	37.98468333	22.4387	26.59065	39.1922
ENSMUSG00000060475	Wtap	22.88746667	21.82855	26.20616667	22.8793	25.5631
ENSMUSG00000060477	Irak2	10.75706667	9.8244	15.86348333	10.89586667	9.2647
ENSMUSG00000038611	Phrf1	27.79468333	25.7058	18.37331667	30.2269	27.26965
ENSMUSG00000038612	Mcl1	62.31105	51.73661667	85.98395	75.87808333	62.45796667
ENSMUSG00000038615	Nfe2l1	113.9285	121.023	127.4851667	118.375	87.21815
ENSMUSG00000038619	Ensa	31.10091667	29.53058333	34.15191667	30.32913333	29.2171
ENSMUSG00000045482	Trrap	46.14711667	41.90765	38.21413333	46.53091667	32.44566667
ENSMUSG00000031979	Cog2	10.15785	8.727486667	8.535336667	10.52353333	10.9844
ENSMUSG00000049624	Slc17a5	8.77091	6.847101667	18.27631667	7.9927	7.423645
ENSMUSG00000030374	Strn4	21.37445	21.42333333	27.51111667	23.42026667	22.79815
ENSMUSG00000023495	Pcbp4	12.00891667	12.19046667	4.659915	7.889648333	10.23950167
ENSMUSG00000073448	Gm10509	0.667849667	0.9445285	2.34958	0.438598833	2.372951667
ENSMUSG00000031392	Irak1	30.74196667	35.92306667	30.19755	33.58816667	33.91296667
ENSMUSG00000031393	Mecp2	6.386646667	5.990113333	9.138828333	5.532706667	6.859938333
ENSMUSG00000031391	L1cam	2.575116667	2.294793333	7.225911667	4.666335	4.644628333
ENSMUSG00000031398	Plxna3	10.87146667	7.039735	13.3731	12.32441667	6.828195
ENSMUSG00000031399	Fam3a	10.35587167	8.191041667	13.32063333	10.78301667	8.48781
ENSMUSG00000070939	Tgfbrap1	4.710751667	4.720846667	5.75047	4.657493333	4.910778333
ENSMUSG00000023723	Mrps23	60.2715	66.19338333	44.19601667	53.37001667	68.82626667
ENSMUSG00000070934	Rraga	50.01761667	44.97071667	39.64998333	42.77801667	44.384
ENSMUSG00000056832	Ttc26	2.575905	2.779105	2.758525	2.452931667	2.308698333
ENSMUSG00000048096	Lmod1	1.558081667	0.351619833	0.494778167	1.08765	0.427755667
ENSMUSG00000039568	Ubald1	12.52640833	10.57658333	11.998	10.51328333	10.11690333
ENSMUSG00000031024	St5	10.48268333	9.802235	23.01196667	10.62518333	8.71218
ENSMUSG00000031021	Tmem9b	11.19576667	10.29823	22.08198333	12.39018333	10.8792
ENSMUSG00000031023	Akip1	9.303396667	9.900403333	12.06801667	8.458391667	11.31376667
ENSMUSG00000031029	Eif3f	36.24013333	41.61171667	71.25931667	37.95746667	41.79706667
ENSMUSG00000025894	Aasdhppt	8.652863333	8.310478333	8.198243333	8.766155	9.982963333
ENSMUSG00000028868	Wasf2	22.96536667	27.1532	27.04335	23.92745	28.77638333
ENSMUSG00000028869	Gnl2	41.99996667	38.79568333	30.3831	43.27496667	36.98383333
ENSMUSG00000025893	Kbtbd3	0.590178	0.3705125	1.313598333	0.7546225	0.602626
ENSMUSG00000034614	Pik3ip1	7.48629	5.45729	20.27601667	8.98845	6.642263333
ENSMUSG00000028863	Meaf6	10.46563333	9.643583333	10.20844667	8.467365	8.945871667
ENSMUSG00000034616	Ssh3	14.8345	15.00131667	20.30505	15.78023333	14.49508333
ENSMUSG00000034617	Mtrr	5.834968333	4.940248333	4.168963333	6.439218333	5.116871667
ENSMUSG00000034610	Zcchc11	11.00096667	12.65035	16.49181667	10.8296	9.49181
ENSMUSG00000025899	Alkbh8	3.723591667	4.196306667	4.449616667	4.088945	4.636541667
ENSMUSG00000034612	Chst11	3.975181667	3.871465	1.333541667	3.003051667	2.60576
ENSMUSG00000034613	Ppm1h	2.983115	3.329046667	6.039111667	3.866051667	2.550338333
ENSMUSG00000021385	Ippk	5.052796667	5.56507	3.664895	5.184706667	5.12181
ENSMUSG00000029071	Dvl1	34.93488333	35.0376	33.17411667	33.92355	32.57558333
ENSMUSG00000029409	U90926	8.598751667	32.45601667	11.82133333	12.26316667	45.61021667
ENSMUSG00000032615	Nt5m	5.778523333	5.884396667	4.746335	5.637828333	5.53186
ENSMUSG00000032612	Usp4	23.20036667	23.35776667	18.66325	22.77423333	23.3847
ENSMUSG00000029403	Cdkl2	7.845656667	5.163576667	7.780815	8.581153333	6.377091667
ENSMUSG00000029402	Snrnp35	5.939115	8.44663	6.27346	5.699458333	8.585275
ENSMUSG00000029401	Rilpl2	6.419396667	5.819945	8.104978333	5.634258333	5.741001667
ENSMUSG00000029407	Uso1	33.34885	34.05311667	24.05891667	35.15281667	33.1177
ENSMUSG00000029406	Pitpnm2	4.228645	4.357698333	2.378826667	5.406231667	4.600233333
ENSMUSG00000029405	G3bp2	32.94428333	34.76973333	36.6512	32.17203333	36.88901667
ENSMUSG00000029404	Arl6ip4	21.66453333	27.0902	17.92466667	21.5226	28.84056667
ENSMUSG00000042790	Rnf214	15.82063333	15.48488333	18.36411667	17.36135	13.95883333
ENSMUSG00000042793	Lgr6	5.107995	5.31122	12.54211667	6.193975	6.398855
ENSMUSG00000042797	Aqp11	0.634591333	1.172711667	1.348533333	0.727533	0.700598667
ENSMUSG00000025766	D3Ertd751e	1.97176	2.164026667	3.073241667	2.060175	1.478541667
ENSMUSG00000025764	Phf17	7.570316667	9.130045	9.448311667	7.89221	9.471378333
ENSMUSG00000025762	Larp1b	0.427755667	0.453528	1.094966667	0.601680833	0.571022667
ENSMUSG00000021650	Ptcd2	11.48525	12.3028	8.588238333	11.53343333	12.0967
ENSMUSG00000045078	Rnf216	10.470675	11.2239	8.871856667	9.361688333	9.34431
ENSMUSG00000045071	E130308A19Rik	0.930653833	0.927628167	1.616718333	0.8419	0.9000985
ENSMUSG00000007908	Hmgcll1	7.679401667	6.606405	7.626235	10.31471833	10.16323333
ENSMUSG00000024387	Csnk2b	62.19873333	67.29125	56.86393333	62.6391	66.3556
ENSMUSG00000024384	Iws1	5.405153333	6.624535	8.411556667	6.352885	7.479798333
ENSMUSG00000024383	Map3k2	6.822258333	5.608441667	12.60881667	6.391893333	5.218875
ENSMUSG00000024382	Ercc3	15.78023333	16.92406667	13.0622	16.01813333	15.30231667
ENSMUSG00000024381	Bin1	25.71418333	25.54728333	10.98533333	23.12113333	24.3117
ENSMUSG00000044308	Ubr3	22.81541667	23.07933333	27.71855	26.70988333	22.44691667
ENSMUSG00000044303	Cdkn2a	9.733511667	11.27483333	3.659498333	11.10065	12.15578333
ENSMUSG00000000552	Zfp385a	11.73225	12.68155	3.653825	9.568081667	9.342888333
ENSMUSG00000021509	Slc25a48	20.89831667	26.73996667	15.74895	29.877	36.62491667
ENSMUSG00000075266	Cenpw	1.822151667	2.583578333	1.174943333	1.576896667	3.578665
ENSMUSG00000058427	Cxcl2	0.809829167	1.177145	0.2211735	0.915836667	2.294793333
ENSMUSG00000024969	Mark2	29.51171667	33.81338333	31.93456667	30.9391	29.19653333
ENSMUSG00000024968	Rcor2	8.267281667	8.71218	2.304746667	4.990925	6.738901667
ENSMUSG00000024963	Dnajc4	9.34431	9.564001667	8.117721667	9.028378333	7.156243333
ENSMUSG00000024962	Vegfb	12.30598333	12.85825	15.51783333	10.30849833	11.06353333
ENSMUSG00000024960	Plcb3	19.67915	21.4541	20.31843333	20.53348333	19.5732
ENSMUSG00000024966	Stip1	141.6485	138.3013333	70.03033333	108.267	117.1651667
ENSMUSG00000026632	Tatdn3	8.288341667	7.815311667	14.46838333	10.01246167	7.634643333
ENSMUSG00000001999	Blvra	12.40811667	13.1618	10.04436833	10.88753333	14.17616667
ENSMUSG00000001998	Ap4e1	5.637828333	6.531301667	7.048945	7.037533333	7.020076667
ENSMUSG00000001995	Sipa1l2	2.811475	2.985943333	1.688191667	2.199676667	2.27413
ENSMUSG00000002343	Armc6	5.0596	3.685253333	1.789743333	3.443355	3.928605
ENSMUSG00000035666	Gtf3c4	8.835613333	8.78606	7.285855	9.258763333	9.840106667
ENSMUSG00000043822	Adamtsl5	10.10394	8.18341	14.15415	7.380835	6.85359
ENSMUSG00000005674	Tomm40l	7.550858333	9.63966	9.939288333	8.31396	13.43185
ENSMUSG00000040550	Otud6b	16.14695	16.75681667	9.707386667	15.69253333	19.45928333
ENSMUSG00000040557	Wbscr27	15.85795	13.79335	21.0986	17.79003333	10.67838333
ENSMUSG00000026526	Fh1	23.5094	26.09398333	28.67881667	27.28825	30.58068333
ENSMUSG00000026520	Pycr2	20.20666667	17.22843333	10.5027	18.32288333	16.94405
ENSMUSG00000047022	Mipol1	8.69853	9.054656667	9.558238333	8.911755	7.757246667
ENSMUSG00000094483	Purb	22.80625	20.99996667	32.39705	23.37056667	23.92466667
ENSMUSG00000094487	Gm21958	1.864613333	2.257708333	3.291493333	2.026668333	1.793105
ENSMUSG00000050891	Tatdn1	9.350846667	8.337328333	5.088275	7.315255	7.758601667
ENSMUSG00000095687	Rnaset2a	21.04201667	18.14973333	34.41398333	24.17388333	19.97893333
ENSMUSG00000095681	Gm8281	0.9186295	0.756968	0.062293983	1.230468333	0.903441667
ENSMUSG00000095352	Gm20783	12.66175	14.20211667	21.95591667	15.71365	17.58015
ENSMUSG00000064367	mt-Nd5	2855.623333	2012.325	1965.975	1881.008333	1531.496667
ENSMUSG00000064363	mt-Nd4	7064.44	3228.425	2743.991667	3228.425	3085.451667
ENSMUSG00000064368	mt-Nd6	2743.991667	1829.421667	1829.421667	2130.92	1498.433333
ENSMUSG00000001569	Nom1	11.93215	14.58825	11.81888333	11.2634	12.60881667
ENSMUSG00000045539	Sprr3	13.73035	5.452571667	6.011281667	33.5007	14.34236667
ENSMUSG00000045538	Ddx28	3.97902	3.818443333	3.662183333	3.619871667	4.849328333
ENSMUSG00000080058	Gm11175	13.84328333	15.1357	15.4725	10.86001667	12.30915
ENSMUSG00000046402	Rbp1	38.86938333	42.30551667	17.20391667	23.32673333	29.67891667
ENSMUSG00000001383	Zmat2	22.54651667	22.71835	18.87345	18.881	23.8581
ENSMUSG00000001380	Hars	30.88858333	34.49835	20.86501667	28.24008333	36.24918333
ENSMUSG00000041096	Tspyl2	17.10553333	18.98468333	17.39105	18.72513333	13.7292
ENSMUSG00000041324	Inhba	73.46175	73.62721667	16.55805	93.63743333	79.04986667
ENSMUSG00000000385	Tmprss2	7.805813333	3.14559	45.71201667	9.891403333	3.761191667
ENSMUSG00000000384	Tbrg4	21.65373333	23.06283333	12.31151667	21.08016667	25.52183333
ENSMUSG00000000386	Mx1	3.820015	4.909888333	3.945286667	2.608456667	3.671471667
ENSMUSG00000063458	1700112E06Rik	0.073023017	0	1.723646667	0.016969225	0.023019183
ENSMUSG00000066278	Vps37b	22.251	21.11678333	13.28921667	21.71728333	25.5281
ENSMUSG00000022037	Clu	194.5341667	107.978	386.2035	213.8193333	102.9747833
ENSMUSG00000022035	Ccdc25	12.35621667	11.72351667	10.37085333	11.87736667	12.26046667
